,Gender,Emotion,Actor_ID,0,1,2,3,4,5,6,7,8,9,10,11,12
707,female,disgust,12,-567.01904,62.92505,-6.6611147,5.854918,-7.2022576,-4.2350264,-20.097338,-8.460072,-0.053786304,-8.160457,-2.6598904,-13.267466,-1.688867
708,female,disgust,12,-460.45154,52.484444,-22.379265,11.180948,-12.500543,-12.640339,-24.011318,-9.909865,3.2323186,-11.758093,-7.814837,-5.821494,-7.5254235
709,female,disgust,12,-429.72644,52.972855,-31.739826,-0.46787295,-23.412268,-11.833033,-26.749125,-23.510246,-2.4347732,-16.081371,-7.762419,-13.33137,-9.228039
710,female,disgust,12,-424.23804,43.075203,-24.717442,3.7888446,-18.86082,-19.172058,-28.954796,-11.799449,3.982587,-19.731491,-4.1958613,-12.542233,-9.128934
711,female,disgust,12,-453.76608,41.135685,-23.200214,-1.8422723,-13.719907,-10.64323,-18.67785,-20.797585,-1.4955086,-14.67367,-4.0407996,-14.2162485,-5.906796
712,female,surprised,12,-573.0856,56.94212,-16.595863,9.2092905,-11.414182,-8.092405,-17.51312,-12.565897,-3.003703,-11.957892,-6.0252924,-8.8062315,-5.8344893
713,female,surprised,12,-538.4102,52.737564,-10.492808,8.895181,-5.075928,-5.6013637,-10.544971,-11.731815,-0.583631,-6.697289,-4.6381655,-5.953023,-2.226996
714,female,surprised,12,-571.7951,45.569347,-10.733072,9.2730465,-8.773916,-5.136085,-17.288532,-12.126196,-5.733286,-8.515457,-4.4143453,-9.519666,-3.0461361
715,female,surprised,12,-555.84106,47.888165,-11.212057,5.9832964,-10.974513,-8.495402,-22.338398,-16.5303,-7.092947,-11.449006,-4.1044717,-14.63372,-5.546301
716,female,surprised,12,-495.37442,55.96276,-19.250408,6.506366,-10.781034,-10.055972,-22.68319,-10.299541,-1.8188741,-6.0147867,-5.276582,-10.576474,-4.121765
717,female,surprised,12,-468.7772,40.838497,-25.254515,6.971315,-18.018402,-12.548745,-22.09049,-10.391791,-2.1320689,-7.303976,-7.6464777,-12.072628,-4.019818
718,female,surprised,12,-489.4551,51.29323,-14.460877,3.228986,-12.099494,-12.603763,-18.726276,-13.291381,0.33801404,-12.962682,-4.2562675,-7.128196,-3.1335843
719,female,surprised,12,-517.27936,47.12039,-18.089542,-4.5982094,-13.0246725,-16.607937,-22.374777,-16.288021,-3.5502384,-14.574742,-8.026743,-15.059039,-8.879314
720,male,neutral,13,-693.0182,72.05598,-2.385554,16.005733,4.1004004,-2.0650976,-5.953992,-6.76899,-3.7492244,2.3921795,-4.3873353,5.81902,-4.776159
721,male,neutral,13,-678.51904,71.42107,0.54231364,13.44741,4.636978,-0.29862592,-7.265446,-5.9764266,-1.7517768,2.6351347,-3.6617446,7.477577,-2.9691293
722,male,neutral,13,-682.8284,66.74647,-2.5513022,13.185235,6.4792285,-0.25601214,-9.990977,-8.310469,-2.5209813,4.317881,-5.0397024,8.357378,-3.9998844
723,male,neutral,13,-659.9117,59.601097,-3.8343325,14.716266,3.742553,-0.47387713,-8.856041,-10.694435,-3.0077748,4.2628517,-7.3016114,8.250063,-6.726289
724,male,calm,13,-676.6986,88.0167,2.4308748,21.459684,7.7190022,1.0561662,-8.836581,-6.93089,-2.0272214,-0.5603373,-5.159363,11.001466,-4.990614
725,male,calm,13,-681.3104,82.96496,-0.37156576,18.199524,5.7575865,1.2367226,-6.0898495,-4.863295,-3.9449139,-0.94259197,-6.0935125,11.99217,-4.641143
726,male,calm,13,-685.08167,78.456764,8.714647,16.958353,7.033571,3.7744853,-7.2716312,-7.821552,-0.99884504,1.4058105,-6.9721327,10.253558,-3.8958468
727,male,calm,13,-684.15094,75.26439,3.8529904,17.090055,2.6154768,3.0155087,-10.518226,-8.635746,-1.5948708,2.0162425,-5.231611,10.5979395,-4.967918
728,male,calm,13,-691.8364,79.28429,2.028658,18.920048,8.831246,1.5060844,-8.26794,-8.067952,-0.4749984,5.427273,-3.8950412,7.106795,-4.157321
729,male,calm,13,-670.8987,76.19067,-6.152074,14.632988,8.0235195,1.2942377,-6.6450467,-9.463398,-4.1014166,5.175077,-4.1001716,7.062886,-5.3407607
730,male,calm,13,-668.8676,65.68905,-2.0433443,18.418756,4.8562617,2.3586833,-7.91729,-11.193813,-0.09018992,5.1965566,-3.0188577,8.723533,-5.4384975
731,male,calm,13,-677.5347,71.33838,-3.8705354,16.699226,2.3548732,1.5168812,-5.886598,-11.408452,-1.5355545,2.2234561,-2.4097729,7.5807915,-5.156581
732,male,happy,13,-621.735,62.562023,-11.095397,15.9209795,2.227081,-3.229614,-8.342195,-10.403321,-3.351757,3.9108121,-7.022487,8.831228,-8.432205
733,male,happy,13,-630.6298,65.289055,-9.617788,15.195146,5.250932,-3.2829993,-7.6583395,-10.159753,-4.895533,5.40013,-8.301314,9.063105,-8.714669
734,male,happy,13,-624.61145,58.728657,-2.5450451,11.111423,3.8268392,-2.2875602,-11.011778,-10.729976,-5.590152,3.1835341,-6.8343353,8.264946,-9.140869
735,male,happy,13,-595.5634,56.800056,-3.6053014,9.72243,2.352166,-3.1038532,-17.23099,-8.440268,-9.62038,4.598746,-10.8969555,7.0964026,-10.820864
736,male,happy,13,-544.4207,58.599483,-12.686015,16.813358,6.610028,-7.8949327,-10.862585,-7.0521665,-5.2174764,4.3754525,-12.573046,8.40803,-7.915938
737,male,happy,13,-471.85245,57.141514,-8.181302,4.583562,0.08613503,-12.424314,-17.840586,-7.5237355,-14.00448,1.6934141,-14.715048,1.0785928,-11.800278
738,male,happy,13,-479.55325,34.027275,-8.4396715,-6.229209,-5.1646633,-9.772888,-20.068834,-7.7340584,-13.021623,0.47145241,-12.491599,-0.096041955,-11.963517
739,male,happy,13,-502.70532,40.79549,-9.247997,-4.093285,-5.2311187,-7.5894494,-17.980139,-6.5256586,-11.405699,2.144265,-11.402794,0.9934802,-8.90018
740,male,sad,13,-670.56274,82.31096,11.264014,17.110638,4.3487115,1.5031796,-8.05477,-3.233332,-1.9270753,4.3058286,-4.0696406,5.2649317,-2.5641782
741,male,sad,13,-677.3947,81.19814,7.006312,17.71677,7.5041037,-1.2306533,-12.021799,-2.6533158,-3.00644,2.6273801,-7.3038673,6.152236,-1.2872353
742,male,sad,13,-677.918,74.89306,6.0178833,14.842194,6.2943068,-1.5276794,-10.058902,-3.1223006,-3.307219,1.1910269,-4.182233,3.985401,-3.2892447
743,male,sad,13,-673.2207,73.827774,5.8147874,11.604891,3.0743277,-3.7791903,-11.876631,-6.017901,-2.8436987,0.7226393,-6.491743,7.364622,-2.6520987
744,male,sad,13,-623.4635,74.53574,-1.5760832,18.175467,1.7405596,-4.9432726,-13.27777,-5.7322664,-6.5842395,0.636804,-7.340611,7.2805176,-5.6168795
745,male,sad,13,-644.6875,69.06545,8.695744,20.529163,4.4908175,-2.7165046,-11.5077505,-0.38431713,-3.872435,1.8747979,-4.780043,4.293137,-3.5696495
746,male,sad,13,-652.30084,78.73241,9.382427,11.757178,5.115972,-0.22388653,-7.357719,-4.9323754,-5.573135,3.4554224,-4.926747,7.621434,-2.9811215
747,male,sad,13,-678.4787,71.17392,17.594707,18.648556,8.307205,2.1438973,-5.491424,-1.3149401,-5.3504806,2.2792158,-3.545085,4.4251966,-2.845962
748,male,angry,13,-565.13367,57.04126,-6.075316,14.738115,-2.8137314,-2.9481988,-5.558394,-11.142616,-6.661308,-1.6764557,-6.187215,7.766442,-7.038798
749,male,angry,13,-528.40247,51.620625,-7.9145584,10.627592,-5.035482,-3.1451552,-7.432865,-10.417031,-6.5613866,-0.23874456,-7.774365,7.0143003,-6.8476925
750,male,angry,13,-520.21576,51.341625,-6.9433546,13.36365,-1.3797554,-5.3450727,-6.9933434,-16.9308,-9.126789,-0.31368062,-10.470202,8.208159,-7.2053175
751,male,angry,13,-522.3007,47.969383,-9.062724,10.214115,-4.6158514,-5.905734,-10.524894,-16.208302,-9.520845,-1.8087125,-11.375219,5.2815733,-8.797454
752,male,angry,13,-307.88586,16.273048,-15.754629,-4.94056,-12.738034,-9.102532,-12.587495,-7.846418,-10.613326,2.288634,-10.3857,0.247906,-6.1594424
753,male,angry,13,-330.73413,46.86726,-9.466645,9.841466,-10.015768,-12.889372,-5.8273106,-8.488661,-8.050161,2.8875146,-12.575051,4.6104913,-7.0061812
754,male,angry,13,-353.62543,23.209755,-17.101109,-7.530564,-10.899226,-8.911202,-14.298772,-9.853838,-12.1459055,3.8922212,-8.035274,2.6892056,-8.219131
755,male,angry,13,-241.53458,6.0814285,-24.17151,-19.436188,-20.890383,-9.778389,-19.452772,-8.59449,-15.253684,2.9277263,-11.47476,-5.562287,-13.101673
756,male,fearful,13,-638.26654,62.539364,3.1458957,13.0048065,4.9555783,-5.527479,-7.653674,-3.373854,-4.1204367,1.7568421,-8.466082,4.390776,-2.7567134
757,male,fearful,13,-654.19604,59.059578,10.618064,15.401323,5.957124,-0.6750578,-4.1350284,1.4960948,-1.906816,3.4013352,-4.7696333,3.5306332,-2.3705082
758,male,fearful,13,-586.4766,54.011868,3.9689722,12.2512455,4.5505576,-3.6164317,-5.348091,-5.4511385,-4.8049817,1.8480502,-6.9713006,6.7353477,-6.0197167
759,male,fearful,13,-588.5302,62.142277,4.7774844,12.045006,3.925014,-3.0621178,-5.912637,-5.8045335,-1.9326016,5.930119,-4.460573,9.105991,-4.471318
760,male,fearful,13,-623.5082,57.761013,6.8662596,11.211716,2.1033254,-2.286563,-5.676322,-1.5897474,-4.504699,2.8042426,-7.6591535,4.2021585,-0.48745778
761,male,fearful,13,-456.90665,32.824253,-7.6214166,2.3096123,-6.5584626,-10.9480295,-11.434062,-2.5746484,-10.672442,-0.64053684,-9.228142,-0.7979124,-4.701904
762,male,fearful,13,-460.6821,39.278835,-6.133867,-0.29346466,-7.5803175,-11.087865,-10.511852,-8.039323,-10.98552,0.24110283,-11.7962675,1.7438916,-8.633082
763,male,fearful,13,-603.2022,56.557663,4.1682935,13.396381,5.23614,-2.6840825,-4.822269,-5.8174553,-4.9359074,0.21842964,-7.9675226,4.378886,-4.991421
764,male,disgust,13,-686.79266,76.536354,0.15823391,20.19491,3.730487,1.91834,-5.838736,-5.1486406,-0.6261765,1.314291,-2.1935592,8.751168,-5.2289886
765,male,disgust,13,-683.30304,75.292244,3.2138371,19.812601,-0.5199014,2.2209127,-6.3292947,-4.113098,-0.5118788,3.2922843,-2.359457,8.312956,-4.526344
766,male,disgust,13,-673.39307,76.811325,5.811495,16.417727,6.7588415,0.6227685,-6.969401,-2.4833646,-1.3259674,2.9786825,-3.6644428,6.3920717,-3.641636
767,male,disgust,13,-668.0429,74.022835,7.6815577,12.723914,1.6762369,-2.3093925,-7.66688,-1.9722856,-4.0711555,3.4349825,-3.71205,6.197646,-5.552747
768,male,disgust,13,-592.8082,61.126835,5.281861,14.29488,0.23301357,-5.4181066,-6.970098,-2.021198,-3.1900203,1.6588076,-5.869683,3.1930454,-6.0189223
769,male,disgust,13,-560.93994,74.47779,1.7480452,15.25446,-2.4231656,-3.437485,-12.48521,-6.2801948,-4.3234553,0.13748717,-5.503501,6.0823956,-9.335639
770,male,disgust,13,-665.70105,78.50729,10.832057,12.008523,2.8353727,2.2762983,-6.365633,-4.5189185,-3.649298,0.90423995,-2.3602395,7.653149,-3.5036273
771,male,disgust,13,-615.71704,73.57258,2.5487838,11.287078,0.33279267,-1.2680873,-7.2208014,-5.287698,-5.1660213,4.2206683,-4.8510833,6.403725,-3.882034
772,male,surprised,13,-567.0714,58.978783,-5.427798,2.42647,-3.078573,-6.1828437,-16.505518,-6.3711586,-7.7944136,-0.21388586,-7.63939,1.9078964,-9.428498
773,male,surprised,13,-637.6733,58.028343,-2.267337,2.387256,1.1480153,-3.3011806,-9.015163,-7.805093,-7.6803193,4.4940004,-7.705995,0.7332225,-6.384576
774,male,surprised,13,-649.5882,63.41924,1.4215984,6.6135364,-1.3391469,-2.5322607,-12.446615,-8.387799,-6.6240034,1.3275863,-8.658631,3.4807277,-5.608891
775,male,surprised,13,-638.06287,48.494453,-2.0249195,3.4932885,-4.1879554,-3.9282959,-13.194639,-6.4690185,-7.9258866,0.60307705,-6.558786,1.6016493,-3.732247
776,male,surprised,13,-575.85394,50.994656,-2.482268,6.757434,-1.0765655,-6.3448396,-10.343986,-4.828408,-6.7305584,1.8071648,-9.867315,0.052606586,-6.8479
777,male,surprised,13,-605.59125,61.99159,4.5562,12.654469,6.916067,-1.3059835,-9.134848,-1.6617955,-4.4570117,2.1777184,-3.651798,4.351448,-4.2288785
778,male,surprised,13,-535.4721,53.9206,-2.2391984,4.3620577,2.6399772,-4.597418,-13.562911,-7.624975,-6.8087864,-0.7367699,-9.738713,3.4178216,-9.156919
779,male,surprised,13,-542.92035,54.75334,-1.6447189,4.3827925,1.0886658,-3.8780456,-11.1168995,-8.240799,-7.1134048,-2.7489653,-8.904572,0.20725276,-8.12994
780,female,neutral,14,-719.0051,44.159657,5.789321,7.696659,-14.395819,-4.3103943,-12.528735,-6.8055105,-6.104208,-1.7630868,-7.7815447,-1.9700998,-5.2855663
781,female,neutral,14,-714.7178,45.417347,5.9532614,7.310916,-10.980387,-4.0215626,-13.370365,-2.9567003,-4.6274476,-2.806309,-9.02336,-1.5760331,-4.3525944
782,female,neutral,14,-693.89996,42.26931,3.6576095,4.1660004,-9.984341,-4.8512864,-17.379738,-5.2052927,-5.321217,-4.04512,-8.664531,-1.936104,-7.114795
783,female,neutral,14,-684.5399,46.374035,3.2962925,0.90498,-14.03616,-3.2486076,-18.48245,-4.135921,-7.560664,-3.2362063,-8.466802,-2.0077348,-7.1812057
784,female,calm,14,-667.49286,42.05317,-0.21521208,4.9876156,-15.842412,-11.100538,-15.28971,-7.191937,-9.643141,-5.2816653,-10.468314,-6.0122175,-5.11887
785,female,calm,14,-741.59015,39.0099,4.5242143,7.8988466,-11.030047,-3.5673847,-11.98998,-5.1276393,-9.879571,-2.421252,-10.756585,-3.4424627,-6.0134816
786,female,calm,14,-681.6274,25.822115,7.368873,2.2005842,-10.6459,-6.7416706,-15.315544,-6.152415,-9.817184,-6.8787413,-10.497038,-5.34402,-6.654101
787,female,calm,14,-689.2325,32.776424,3.9542964,5.459699,-12.993735,-5.5438733,-16.657629,-6.9131002,-9.403642,-6.4522395,-11.807866,-5.529543,-7.5405
788,female,calm,14,-729.0682,49.601364,6.5304265,4.9507165,-12.506093,-4.614162,-13.664013,-5.550028,-4.8945312,-1.5707719,-10.583758,-1.8237779,-7.652645
789,female,calm,14,-715.4136,36.897655,3.665776,8.362004,-12.157682,-7.0585327,-13.460836,-6.646374,-10.071895,-3.7761955,-13.072584,-3.5062127,-6.6926537
790,female,calm,14,-731.1834,44.826134,3.812334,-1.223323,-9.002392,-4.7068624,-16.468756,-5.2018743,-5.6580667,-1.6076857,-7.7635546,-2.693908,-4.526312
791,female,calm,14,-687.7418,41.460674,6.1023455,3.2009168,-13.556069,-6.056649,-19.759275,-3.0196981,-10.02283,-3.7601788,-8.453292,-4.1558475,-6.951084
792,female,happy,14,-480.1302,26.643555,-21.264753,13.951284,-29.215046,-9.281973,-20.392365,-6.87295,-9.171081,-9.597205,-1.3687738,-7.9124756,-4.689943
793,female,happy,14,-503.18707,32.59121,-18.755934,3.6944883,-19.878828,-8.78161,-15.283672,-3.998623,-7.4937873,-7.3620334,-7.4054728,-10.176599,-3.9307406
794,female,happy,14,-560.3493,27.37457,-12.493871,4.9763937,-18.565971,-15.217022,-22.902655,-3.786883,-11.445709,-7.972701,-5.5746613,-5.552107,-9.542181
795,female,happy,14,-560.5763,27.45659,-13.020194,3.3180456,-17.49517,-11.203265,-18.57166,-8.356481,-10.891025,-9.855067,-7.2022195,-8.284032,-8.669233
796,female,happy,14,-392.21027,14.947206,-42.993702,3.1116621,-35.184853,-11.804012,-16.2062,-12.692251,-3.6523883,-12.80659,6.899919,2.75863,13.985728
797,female,happy,14,-406.7685,13.980386,-39.693928,4.855863,-33.208378,-7.9113717,-22.592672,-7.4205465,-8.939646,-10.23551,-1.2491955,-8.549118,3.6083062
798,female,happy,14,-385.52478,5.3302875,-53.50447,6.84066,-37.69677,-15.517707,-25.42964,-10.864255,-5.565762,-11.75223,4.7522078,2.9390967,13.441554
799,female,happy,14,-412.91324,8.770411,-40.99631,7.417617,-31.605246,-13.624501,-21.845469,-14.644123,-8.647941,-10.632193,6.83062,12.847358,14.188232
800,female,sad,14,-645.6143,51.592,11.859806,13.283068,-14.479156,-6.8207397,-16.933819,-4.9209323,-10.207699,-1.4925473,-5.998171,-1.3777251,-4.116478
801,female,sad,14,-656.0863,50.950497,4.6849027,4.7921047,-13.232927,-6.2374935,-15.837401,-3.5915499,-10.730742,-5.4679313,-9.018468,-4.954234,-3.9627383
802,female,sad,14,-633.95233,37.49398,5.3215795,7.870672,-15.6612625,-5.95163,-20.871431,-2.9899573,-8.454122,-3.7420251,-7.7330747,-1.9085106,-6.384935
803,female,sad,14,-631.27637,45.21151,10.217185,6.70428,-10.041157,-6.0625963,-19.38139,-3.7269044,-9.224503,-3.810405,-6.0618196,-1.8197521,-5.641278
804,female,sad,14,-560.3661,34.312195,-5.863654,2.5256884,-18.068878,-7.1225886,-24.20752,-5.9488564,-7.8904567,-2.9604669,-5.7750764,-6.1604505,-4.6981
805,female,sad,14,-617.71655,42.8488,-5.8133826,8.913407,-15.796365,-7.997252,-20.16234,-7.336857,-3.9793484,-4.191673,-3.824196,-4.0199733,-1.2115234
806,female,sad,14,-565.0825,37.865158,-8.564614,1.0682621,-20.76954,-10.001817,-25.030817,-8.511005,-9.546809,-7.462512,-4.9061427,-7.006752,-6.4507914
807,female,sad,14,-511.12064,34.70768,-20.38066,9.16895,-32.298122,-11.798522,-31.123873,-12.4283905,-7.614357,-15.126942,-0.18252476,-11.951003,-6.6150546
808,female,angry,14,-549.53436,29.856775,-7.0695724,0.93561345,-19.081228,-3.8002412,-15.468255,-4.6921315,-10.166398,-8.071197,-9.0957575,-3.1280134,-2.8334925
809,female,angry,14,-522.18976,33.211605,-9.550684,1.8836893,-21.455166,-3.6886797,-13.572272,-7.536454,-6.375085,-2.4603543,-6.1174364,-2.1523094,-3.408809
810,female,angry,14,-501.54736,26.760424,-11.759005,3.8312776,-27.887114,-6.177063,-21.07724,-10.948998,-10.387203,-5.111017,-8.42118,-6.959936,-8.295443
811,female,angry,14,-481.34274,31.033634,-18.763885,-3.4369648,-27.977396,-8.5246,-22.690138,-13.812009,-10.033912,-7.861502,-12.220399,-4.447787,-3.985235
812,female,angry,14,-274.73108,31.201931,-45.11203,-5.6227403,-43.988415,-6.51751,-21.818775,-13.163952,-9.232242,-6.760261,0.10487857,-0.33547145,8.639614
813,female,angry,14,-295.16406,25.714615,-47.381954,-7.157988,-47.599453,-6.5226345,-25.705389,-11.25144,-6.582763,-3.6964095,4.0308948,1.506563,6.640881
814,female,angry,14,-302.8728,19.418423,-50.604042,-14.050667,-43.071415,-4.9613204,-26.368515,-12.32666,-5.0058746,-0.05419158,4.53588,1.0883474,3.6337817
815,female,angry,14,-311.88828,28.728998,-35.351776,-8.038257,-44.010746,-2.4616857,-30.7524,-14.260878,-11.824092,-9.530447,-5.50109,-5.407648,2.6699648
816,female,fearful,14,-665.033,41.50728,9.382364,15.792375,-11.148929,-5.623375,-18.449116,-5.263764,-9.40273,-6.4922776,-8.880663,1.2097169,-6.6218324
817,female,fearful,14,-611.78204,34.683174,-1.8195554,7.222994,-12.241631,-2.5513518,-17.395023,-1.5565169,-5.652295,-4.970626,-6.170859,-0.28533298,-5.6251116
818,female,fearful,14,-648.7025,38.773903,5.607559,5.621603,-9.332919,-7.4507627,-19.06967,-2.321484,-11.346008,-6.111546,-5.8981857,-2.7183053,-8.779821
819,female,fearful,14,-609.4356,33.130356,-3.8289225,6.8438435,-11.63164,-11.0327,-21.736046,-1.3268,-8.4795265,-6.9678564,-6.840719,-1.6329339,-7.3193874
820,female,fearful,14,-394.48395,2.11489,-41.945778,-1.5799451,-30.779823,-6.3924417,-23.022602,-10.986151,-4.647896,-2.029561,13.059957,14.508683,11.202291
821,female,fearful,14,-389.08997,4.2871823,-39.141563,4.9252734,-28.126228,-8.686929,-18.289173,-10.894104,-2.9538195,-6.456753,11.462768,12.668552,11.351579
822,female,fearful,14,-461.02444,9.249982,-33.62192,-2.140697,-29.80723,-8.197375,-25.16116,-11.100168,-9.040184,-17.40982,-4.097295,1.8320001,8.884911
823,female,fearful,14,-443.8568,6.845631,-38.986443,-3.3142924,-31.41223,-12.451091,-25.173191,-11.521589,-2.5179038,-13.339471,0.05869601,5.834707,12.903666
824,female,disgust,14,-520.918,30.289722,-6.519777,1.3554063,-13.251167,-11.128838,-22.748623,-9.064141,-9.342035,-3.6108415,-9.654992,-0.62913007,-6.4461527
825,female,disgust,14,-605.68524,46.202843,-9.200405,-2.0726118,-17.225132,-11.07024,-19.94638,-7.1219354,-10.523835,-2.015303,-5.5080175,-6.0734205,-1.1676637
826,female,disgust,14,-598.60815,37.154774,2.842935,-2.0486617,-9.11991,-5.9656353,-14.50065,-6.227575,-11.3750725,-3.1709118,-5.8897867,-5.6896195,-7.4731054
827,female,disgust,14,-506.61307,43.595707,-2.9512103,-4.043956,-22.670803,-10.152365,-24.673634,-11.353096,-13.395383,-8.8511715,-6.090941,-6.2102666,-6.9202013
828,female,disgust,14,-446.11182,26.652224,-18.00904,2.8758373,-34.192398,-10.8979,-31.91987,-12.150558,-5.087988,-3.8291948,-2.0814226,-5.9457545,-5.155611
829,female,disgust,14,-535.24066,33.46444,-9.667048,0.89353925,-20.853966,-7.005621,-33.23388,-6.347468,-11.869282,0.8469451,-8.031774,-3.2738853,-1.4070377
830,female,disgust,14,-542.39825,40.213913,1.2148498,0.39477888,-17.08825,-13.742946,-21.323997,-6.340678,-10.936634,-7.02825,-7.4645348,-5.5122685,-5.71852
831,female,disgust,14,-532.8531,38.567284,-13.385337,-4.422314,-24.325172,-11.461325,-31.669636,-9.926124,-11.445891,-8.428234,-5.560522,-10.506828,-4.001969
832,female,surprised,14,-637.891,38.82513,-5.3735623,3.5209715,-17.914421,-4.8645444,-15.087344,-4.3112726,-8.983986,-5.533756,-10.272063,-3.0044413,-7.809635
833,female,surprised,14,-622.657,37.694935,-8.879127,1.8390642,-15.848051,-6.1827216,-12.544203,-5.4328275,-6.770208,-5.533828,-8.979963,-2.334476,-4.698054
834,female,surprised,14,-629.9501,33.165546,-3.3277233,1.1466509,-14.8644085,-10.104566,-18.219994,-5.220824,-10.133863,-6.655533,-7.1751437,-3.9368534,-6.0003057
835,female,surprised,14,-612.60785,34.789932,-7.4623137,-1.4698234,-14.978298,-10.404564,-15.481943,-4.6628733,-9.372647,-7.140836,-9.261682,-4.2295976,-5.4072146
836,female,surprised,14,-564.19073,53.47504,-11.000686,-2.1689775,-21.527876,-2.0838132,-13.992989,-10.7633915,-7.4170527,-7.0878277,-11.870332,-1.424332,-2.533091
837,female,surprised,14,-532.6776,42.06507,-20.115377,-4.0059476,-23.565912,-8.018615,-20.246397,-8.133231,-10.260349,-10.075939,-6.2948647,-3.2825525,-0.06775585
838,female,surprised,14,-541.8208,35.282627,-13.138978,-3.8759239,-20.520912,-10.816073,-20.353952,-7.953701,-10.691036,-9.015688,-10.493095,-2.365516,-3.6398478
839,female,surprised,14,-558.5179,32.476067,-1.5534698,3.0771549,-16.308693,-8.617446,-18.720543,-5.6565104,-11.185867,-9.189792,-11.032915,-2.4037328,-3.7509983
840,male,neutral,15,-589.61273,73.13887,-8.596549,20.013195,0.91374373,-1.4649292,-2.0299964,-5.7197747,-3.6958432,-1.3639243,-1.3449289,-0.83053845,0.47665805
841,male,neutral,15,-608.8018,76.02651,-3.2472413,23.697704,0.49226454,1.5091188,2.1343572,-3.4572468,-3.3695052,0.6341385,0.5531741,0.2718703,2.1465948
842,male,neutral,15,-593.5963,83.00384,-3.5878167,20.436321,4.6244655,1.4021652,-0.46128064,-3.3821824,-4.8764997,-0.01810333,2.0322847,1.4484892,1.6190346
843,male,neutral,15,-588.7893,77.397964,-1.8778579,20.847643,1.7168431,1.1026872,-0.89218575,-6.6549287,-1.8344957,-1.3643411,1.312852,0.88535184,0.68758166
844,male,calm,15,-604.7191,88.01622,0.11291356,20.412403,1.9308037,-0.7389672,-0.30007938,0.10103425,-4.4266996,1.8590257,2.3572478,-2.102876,0.9781984
845,male,calm,15,-603.3442,75.55175,-0.52212775,20.885736,0.863771,2.0942564,-3.932987,-1.186767,-3.5539749,-0.23451367,2.7407982,-3.6074283,1.6702077
846,male,calm,15,-557.2595,80.747925,-5.5225077,21.841202,0.97105587,2.1142778,-5.78631,-4.77397,-3.989452,-0.6965229,4.37792,-5.5620766,0.4199261
847,male,calm,15,-596.1373,78.27111,1.1164935,18.612436,3.4539008,-0.21736616,-1.6106048,-3.584302,-6.9810376,-1.756124,3.1405594,-2.601026,0.4911657
848,male,calm,15,-590.3269,81.363174,-0.38746464,18.531727,-0.6022543,-1.0261158,-3.3623216,-0.58409226,-7.0458117,1.3513101,1.6457424,-3.8980956,1.0515945
849,male,calm,15,-577.25946,88.07974,1.4539285,20.829815,-0.19940108,0.06749907,-1.578516,-2.267541,-5.8189354,0.2176748,1.8348874,-3.29029,1.4158624
850,male,calm,15,-549.3718,100.370865,3.6307867,24.4447,-0.081102684,-0.03600154,-1.5838888,-4.5462976,-6.6926246,-4.221108,0.8693262,-5.300733,0.0071570594
851,male,calm,15,-572.18036,75.63351,2.6454725,21.320189,1.3041737,4.315002,-8.32148,-1.1818204,-3.4698026,-1.7058575,2.6180165,-5.2394266,-0.3187851
852,male,happy,15,-568.19745,72.71907,-15.318198,24.164526,0.77195334,-6.2581954,-0.60510576,-9.092889,-3.6904552,2.2312412,-1.1312006,0.4693897,0.5451938
853,male,happy,15,-554.2841,72.371574,-10.903443,23.061403,1.0157161,-2.2549355,1.4992837,-7.585207,-1.6012205,0.755019,2.2004538,-0.6415563,-0.32908702
854,male,happy,15,-560.464,73.47547,-13.542132,24.147348,6.504719,-3.3772528,-3.8379304,-5.557149,-4.0623603,0.5887471,1.1687517,-1.3414886,0.77702117
855,male,happy,15,-556.0478,70.75768,-10.953427,22.270699,6.776615,-5.3380466,-0.989539,-6.872455,-4.0914454,0.15004893,1.6911414,-0.37629074,1.6982273
856,male,happy,15,-485.1725,52.739895,-4.5169535,24.956615,4.415181,1.0198501,6.4297056,-1.7770889,3.7013192,4.4114366,1.969213,5.619965,1.9199761
857,male,happy,15,-492.19864,64.70182,-18.071596,26.719275,3.3393579,-6.3993006,3.3899708,-8.649373,-1.8910698,4.119967,-0.14255242,0.054812327,1.8321794
858,male,happy,15,-437.13327,62.44774,-16.955706,23.225363,0.9557745,-8.393452,-0.3854212,-11.2973995,-2.632533,-0.19538544,-0.15561032,-1.2197754,-1.1592175
859,male,happy,15,-513.4359,55.48413,-17.620676,25.10628,0.349133,-6.4191103,-1.490701,-9.054627,-1.8782879,3.3036747,1.2677032,-2.051116,1.2118101
860,male,sad,15,-570.7985,71.97143,-6.70802,24.110085,0.5678705,-1.7944138,0.003057754,-5.8438787,-1.0302899,-1.932193,-0.79679775,-0.7753514,-1.2280424
861,male,sad,15,-615.8637,73.08924,-2.906607,26.411371,5.232582,3.4612298,2.4547884,-6.037785,4.3050075,1.0738295,7.2077055,1.1679453,1.6334443
862,male,sad,15,-579.1303,67.05422,-5.774693,23.329134,6.582838,0.14724077,-0.06263716,-3.2240171,-0.7133579,0.7946673,3.3771327,2.312765,0.72893625
863,male,sad,15,-570.15857,81.368126,-7.4667916,23.936773,3.909808,-0.35461804,-3.0402741,-7.6660714,-0.39661837,-1.495793,-3.5372858,-2.0915048,-1.5682483
864,male,sad,15,-530.5293,62.12005,-3.53528,21.852877,4.864524,-0.3083418,0.44110468,-4.6877117,0.04958089,0.045580667,4.7394176,1.936164,0.6061387
